Project ID,Project Name,Project Start Date,Project Completion Date,Building ID,Number,Street,Borough,Postcode,BBL,BIN,community_district,council_district,census_tract,NTA - Neighborhood Tabulation Area,Latitude,Longitude,Latitude (Internal),Longitude (Internal),Building Completion Date,Reporting Construction Type,Extended Affordability Only,Prevailing Wage Status,Extremely Low Income Units,Very Low Income Units,Low Income Units,Moderate Income Units,Middle Income Units,Other Income Units,Studio Units,1-BR Units,2-BR Units,3-BR Units,4-BR Units,5-BR Units,6-BR+ Units,Unknown-BR Units,Counted Rental Units,Counted Homeownership Units,All Counted Units,Total Units
68833,SETTLEMENT. SHF CLUSTER. NR REHAB,09/22/2022,,66759.0,737,EAST 187 STREET,Bronx,10458.0,2031040061.0,2012898.0,206,15,000393,BX0603,40.853802,-73.883231,40.854021,-73.88313,,Preservation,No,Non Prevailing Wage,16,0,15,0,0,0,0,11,15,5,0,0,0,0,31,0,31,31
68833,SETTLEMENT. SHF CLUSTER. NR REHAB,09/22/2022,,66764.0,751,EAST 187 STREET,Bronx,10458.0,2031150001.0,2013059.0,206,15,000393,BX0603,40.853612,-73.88257,40.853735,-73.882389,,Preservation,No,Non Prevailing Wage,15,0,13,0,0,1,0,10,18,1,0,0,0,0,29,0,29,29
68833,SETTLEMENT. SHF CLUSTER. NR REHAB,09/22/2022,,81701.0,1466,GRAND CONCOURSE,Bronx,10457.0,2028320040.0,2007993.0,204,16,000225,BX0403,40.840612,-73.912796,40.840557,-73.912308,,Preservation,No,Non Prevailing Wage,29,0,28,0,0,1,0,23,29,6,0,0,0,0,58,0,58,58
68833,SETTLEMENT. SHF CLUSTER. NR REHAB,09/22/2022,,125735.0,1415,WYTHE PLACE,Bronx,10452.0,2028430093.0,2008104.0,204,16,000223,BX0403,40.839607,-73.914836,40.839813,-73.915023,,Preservation,No,Non Prevailing Wage,8,7,30,14,0,1,0,43,12,5,0,0,0,0,60,0,60,60
68837,CONFIDENTIAL,07/31/2019,10/25/2019,,----,----,Brooklyn,,,,305,42,,,,,,,10/25/2019,Preservation,No,Non Prevailing Wage,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,2
68843,CONFIDENTIAL,07/10/2019,07/10/2019,,----,----,Bronx,,,,208,11,,,,,,,07/10/2019,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
68844,CONFIDENTIAL,07/19/2019,07/19/2019,,----,----,Queens,,,,404,25,,,,,,,07/19/2019,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
68849,CONFIDENTIAL,07/24/2019,07/24/2019,,----,----,Queens,,,,414,32,,,,,,,07/24/2019,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
68850,CONFIDENTIAL,07/31/2019,07/31/2019,,----,----,Brooklyn,,,,314,40,,,,,,,07/31/2019,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
68854,GREENPOINT HOSPITAL BUILDING 2,06/27/2024,,1013384.0,89,MASPETH AVENUE,Brooklyn,11211.0,,,301,34,044901,BK0104,40.715966,-73.93944,,,,New Construction,No,Non Prevailing Wage,109,61,140,0,0,1,48,108,112,43,0,0,0,0,311,0,311,311
68859,241 WEST 28TH STREET,10/15/2020,12/14/2023,991649.0,241,WEST 28 STREET,Manhattan,10001.0,1007780018.0,1014254.0,105,3,000095,MN0501,40.747769,-73.99459,40.748367,-73.99511,12/14/2023,New Construction,No,Non Prevailing Wage,0,0,144,0,0,0,58,75,10,1,0,0,0,0,144,0,144,480
68866,MAXWELL DEVELOPMENT LP.YR15.FY21,12/31/2020,12/31/2020,41403.0,143,WEST 140 STREET,Manhattan,10030.0,1020090018.0,1060064.0,110,9,000230,MN1002,40.817879,-73.939944,40.817947,-73.939572,12/31/2020,Preservation,Yes,Non Prevailing Wage,27,22,5,0,0,1,0,14,27,7,7,0,0,0,55,0,55,55
68866,MAXWELL DEVELOPMENT LP.YR15.FY21,12/31/2020,12/31/2020,41405.0,151,WEST 140 STREET,Manhattan,10030.0,1020090012.0,1060063.0,110,9,000230,MN1002,40.817947,-73.940113,40.818115,-73.939969,12/31/2020,Preservation,Yes,Non Prevailing Wage,4,48,2,0,0,1,0,21,20,7,7,0,0,0,55,0,55,55
68866,MAXWELL DEVELOPMENT LP.YR15.FY21,12/31/2020,12/31/2020,41431.0,227,WEST 140 STREET,Manhattan,10030.0,1020260014.0,1060404.0,110,9,000230,MN1002,40.818904,-73.942389,40.819379,-73.942952,12/31/2020,Preservation,Yes,Non Prevailing Wage,3,16,0,0,0,1,0,3,13,4,0,0,0,0,20,0,20,20
68866,MAXWELL DEVELOPMENT LP.YR15.FY21,12/31/2020,12/31/2020,41436.0,233,WEST 140 STREET,Manhattan,10030.0,1020260009.0,1060401.0,110,9,000230,MN1002,40.818953,-73.942508,40.819472,-73.943172,12/31/2020,Preservation,Yes,Non Prevailing Wage,12,16,2,0,0,1,0,6,17,8,0,0,0,0,31,0,31,31
68866,MAXWELL DEVELOPMENT LP.YR15.FY21,12/31/2020,12/31/2020,41511.0,226,WEST 141 STREET,Manhattan,10030.0,1020260053.0,1060421.0,110,9,000230,MN1002,40.819513,-73.94194,40.819648,-73.942833,12/31/2020,Preservation,Yes,Non Prevailing Wage,2,6,4,1,0,0,0,3,10,0,0,0,0,0,13,0,13,13
68866,MAXWELL DEVELOPMENT LP.YR15.FY21,12/31/2020,12/31/2020,41512.0,228,WEST 141 STREET,Manhattan,10030.0,1020260054.0,1060422.0,110,9,000230,MN1002,40.819529,-73.94198,40.819697,-73.942952,12/31/2020,Preservation,Yes,Non Prevailing Wage,3,7,2,0,0,1,0,5,8,0,0,0,0,0,13,0,13,13
68866,MAXWELL DEVELOPMENT LP.YR15.FY21,12/31/2020,12/31/2020,41513.0,230,WEST 141 STREET,Manhattan,10030.0,1020260056.0,1060423.0,110,9,000230,MN1002,40.819549,-73.94202,40.819747,-73.943067,12/31/2020,Preservation,Yes,Non Prevailing Wage,1,10,2,0,0,0,0,1,10,2,0,0,0,0,13,0,13,13
68867,THE PEARL,01/26/2021,,989006.0,349,WEST 141 STREET,Manhattan,10030.0,1020510006.0,1000000.0,109,9,000227,MN0903,40.820997,-73.945418,40.821233,-73.94544,,New Construction,No,Non Prevailing Wage,0,0,6,14,0,0,14,3,3,0,0,0,0,0,20,0,20,20
68871,THOROBIRD-TCB. 2064 GRAND CONCOURSE. THE LOUELLA,06/27/2024,,991623.0,2064,GRAND CONCOURSE,Bronx,10457.0,2031560007.0,2013630.0,205,15,023502,BX0502,40.852961,-73.903157,40.852747,-73.902767,,New Construction,No,Prevailing Wage,32,52,0,0,0,1,76,8,1,0,0,0,0,0,85,0,85,85
68891,LITTLE ITALY RESTORATION APARTMENTS (L.I.R.A.),11/19/2021,11/19/2021,27685.0,13,SPRING STREET,Manhattan,10012.0,1004930041.0,1007484.0,102,1,000043,MN0201,40.721365,-73.994812,40.721779,-73.994957,11/19/2021,Preservation,Yes,Non Prevailing Wage,128,11,8,2,0,3,0,34,118,0,0,0,0,0,152,0,152,152
68892,WEST END. 15 W 118TH ST,08/25/2021,,805885.0,17,WEST 118 STREET,Manhattan,10026.0,1017170022.0,1083960.0,110,9,000190,MN1001,40.802468,-73.946658,40.802657,-73.946553,,New Construction,No,Non Prevailing Wage,50,0,0,0,0,1,50,1,0,0,0,0,0,0,51,0,51,51
68894,HP HUTCHINSON RIVER PARKWAY HDFC.HPO.FY20,12/31/2019,12/31/2019,942897.0,1632,HUTCHINSON RIVER PARKWAY,Bronx,10461.0,2041530008.0,2045760.0,210,13,026601,BX1003,40.844284,-73.836606,40.844344,-73.836284,12/31/2019,Preservation,Yes,Non Prevailing Wage,0,0,44,0,0,0,2,12,30,0,0,0,0,0,44,0,44,44
68906,CONFIDENTIAL,08/12/2019,10/18/2019,,----,----,Bronx,,,,209,18,,,,,,,10/18/2019,Preservation,No,Non Prevailing Wage,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,2
68914,CONFIDENTIAL,08/02/2019,12/02/2019,,----,----,Queens,,,,413,31,,,,,,,12/02/2019,Preservation,No,Non Prevailing Wage,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
68917,CONFIDENTIAL,08/09/2019,08/09/2019,,----,----,Bronx,,,,209,18,,,,,,,08/09/2019,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
68918,CONFIDENTIAL,08/19/2019,08/19/2019,,----,----,Staten Island,,,,503,51,,,,,,,08/19/2019,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
68920,CONFIDENTIAL,08/30/2019,08/30/2019,,----,----,Brooklyn,,,,315,46,,,,,,,08/30/2019,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
68921,39-40 30TH STREET,05/14/2020,08/17/2022,992012.0,39-40,30 STREET,Queens,11101.0,4003990034.0,4000000.0,401,26,000031,QN0105,40.752614,-73.934166,40.752277,-73.93482,08/17/2022,New Construction,No,Non Prevailing Wage,0,0,19,0,0,0,4,8,6,1,0,0,0,0,19,0,19,103
68932,CONFIDENTIAL,08/23/2019,01/27/2020,,----,----,Brooklyn,,,,305,42,,,,,,,01/27/2020,Preservation,No,Non Prevailing Wage,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,3
68934,CONFIDENTIAL,08/28/2019,02/14/2020,,----,----,Brooklyn,,,,303,36,,,,,,,02/14/2020,Preservation,No,Non Prevailing Wage,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,4,4,4
68940,TBK1006 - CYPRESS HILLS,05/01/2024,,312779.0,47,HILL STREET,Brooklyn,11208.0,3041650039.0,3093402.0,305,37,001190,BK0505,40.678785,-73.871514,40.678985,-73.87151,,Preservation,No,Non Prevailing Wage,0,2,2,0,0,0,0,0,4,0,0,0,0,0,4,0,4,4
68940,TBK1006 - CYPRESS HILLS,05/01/2024,,314791.0,211,HULL STREET,Brooklyn,11233.0,3015350056.0,3041783.0,316,37,000369,BK1601,40.679887,-73.907901,40.680077,-73.908214,,Preservation,No,Non Prevailing Wage,0,1,5,0,0,0,0,0,6,0,0,0,0,0,6,0,6,6
68940,TBK1006 - CYPRESS HILLS,05/01/2024,,325836.0,246,LINCOLN AVENUE,Brooklyn,11208.0,3041490030.0,3092917.0,305,37,001184,BK0501,40.683943,-73.869406,40.683998,-73.869662,,Preservation,No,Non Prevailing Wage,0,10,0,0,0,1,11,0,0,0,0,0,0,0,11,0,11,11
68940,TBK1006 - CYPRESS HILLS,05/01/2024,,948033.0,1828,EASTERN PARKWAY,Brooklyn,11233.0,3014420066.0,3038759.0,316,37,036501,BK1601,40.674876,-73.908845,40.674815,-73.908542,,Preservation,No,Non Prevailing Wage,0,22,3,0,0,0,0,12,13,0,0,0,0,0,25,0,25,25
68944,TQN1001 - 45-14 42ND STREET - UHAB,06/24/2022,,430638.0,45-14,42 STREET,Queens,11104.0,4001920035.0,4002539.0,402,26,018102,QN0202,40.74297,-73.922545,40.743011,-73.922812,,Preservation,No,Non Prevailing Wage,0,20,0,0,0,0,4,6,10,0,0,0,0,0,20,0,20,20
68958,CONFIDENTIAL,09/11/2019,11/08/2019,,----,----,Queens,,,,412,28,,,,,,,11/08/2019,Preservation,No,Non Prevailing Wage,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
68962,ELMCOR. 104-10 & 12 NORTHERN BLVD,01/13/2022,,1001734.0,104-10,NORTHERN BOULEVARD,Queens,11368.0,4017190004.0,4620871.0,403,21,000379,QN0303,40.757694,-73.864417,40.757425,-73.864187,,New Construction,No,Non Prevailing Wage,29,1,0,0,0,0,30,0,0,0,0,0,0,0,30,0,30,30
68968,EVERLASTING PINES HDFC,07/01/2021,,6836.0,96,BAXTER STREET,Manhattan,10013.0,1001980126.0,1084583.0,101,1,002901,MN0102,40.717033,-73.999643,40.717322,-73.999931,,Preservation,No,Non Prevailing Wage,86,1,0,0,0,1,38,50,0,0,0,0,0,0,88,0,88,88
68973,LIGHT HALL HDFC.GHPP.FY24,12/19/2023,,39386.0,528,WEST 123 STREET,Manhattan,10027.0,1019770046.0,1059686.0,109,7,000211,MN0901,40.811821,-73.959161,40.811604,-73.959211,,Preservation,No,Non Prevailing Wage,19,23,0,0,0,0,40,1,1,0,0,0,0,0,42,0,42,42
69014,CONFIDENTIAL,09/17/2019,01/29/2020,,----,----,Brooklyn,,,,318,45,,,,,,,01/29/2020,Preservation,No,Non Prevailing Wage,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2,2,2
69020,RECLAIM HDFC.YR15.FY21,12/30/2020,04/23/2024,60070.0,2100,CROTONA PARKWAY,Bronx,10460.0,2031190029.0,2013101.0,206,15,000363,BX0601,40.845931,-73.884026,40.845933,-73.883708,02/01/2022,Preservation,Yes,Non Prevailing Wage,0,34,7,0,0,1,1,21,15,5,0,0,0,0,42,0,42,42
69020,RECLAIM HDFC.YR15.FY21,12/30/2020,04/23/2024,66235.0,503,EAST 180 STREET,Bronx,10457.0,2030470067.0,2011510.0,206,15,037504,BX0602,40.851016,-73.89464,40.851156,-73.894413,02/15/2022,Preservation,Yes,Non Prevailing Wage,0,14,5,0,0,1,2,9,9,0,0,0,0,0,20,0,20,20
69020,RECLAIM HDFC.YR15.FY21,12/30/2020,04/23/2024,66477.0,308,EAST 183 STREET,Bronx,10458.0,2031450021.0,2013406.0,205,15,038301,BX0503,40.856665,-73.897777,40.856492,-73.897874,11/19/2021,Preservation,Yes,Non Prevailing Wage,0,8,0,0,0,0,0,3,5,0,0,0,0,0,8,0,8,8
69020,RECLAIM HDFC.YR15.FY21,12/30/2020,04/23/2024,66480.0,314,EAST 183 STREET,Bronx,10458.0,2031450024.0,2013408.0,205,15,038301,BX0503,40.856596,-73.897578,40.85642,-73.897661,11/19/2021,Preservation,Yes,Non Prevailing Wage,0,7,1,0,0,0,0,3,5,0,0,0,0,0,8,0,8,8
69020,RECLAIM HDFC.YR15.FY21,12/30/2020,04/23/2024,81461.0,2042,GRAND AVENUE,Bronx,10453.0,2031930001.0,2014154.0,205,14,000251,BX0501,40.854174,-73.909225,40.854135,-73.90895,06/14/2022,Preservation,Yes,Non Prevailing Wage,0,42,7,0,0,1,1,7,26,16,0,0,0,0,50,0,50,50
69020,RECLAIM HDFC.YR15.FY21,12/30/2020,04/23/2024,110103.0,2125,SOUTHERN BOULEVARD,Bronx,10460.0,2031110010.0,2012996.0,206,15,036501,BX0602,40.846666,-73.883902,40.846705,-73.884209,09/30/2022,Preservation,Yes,Non Prevailing Wage,1,25,5,0,0,1,2,16,9,5,0,0,0,0,32,0,32,32
69020,RECLAIM HDFC.YR15.FY21,12/30/2020,04/23/2024,116849.0,1821,UNIVERSITY AVENUE,Bronx,10453.0,2028790117.0,2009097.0,205,14,024501,BX0501,40.851288,-73.91464,40.851302,-73.915088,02/15/2022,Preservation,Yes,Non Prevailing Wage,0,22,9,0,0,1,1,17,5,9,0,0,0,0,32,0,32,32
69020,RECLAIM HDFC.YR15.FY21,12/30/2020,04/23/2024,116884.0,1982,UNIVERSITY AVENUE,Bronx,10453.0,2028680129.0,2008555.0,205,14,000243,BX0501,40.854483,-73.911625,40.85454,-73.911093,07/19/2021,Preservation,Yes,Non Prevailing Wage,0,17,3,0,0,1,0,1,15,5,0,0,0,0,21,0,21,21
69020,RECLAIM HDFC.YR15.FY21,12/30/2020,04/23/2024,117050.0,2242,VALENTINE AVENUE,Bronx,10457.0,2031450012.0,2013404.0,205,15,038301,BX0503,40.856171,-73.898428,40.856097,-73.898179,11/19/2021,Preservation,Yes,Non Prevailing Wage,0,7,0,0,0,1,0,3,5,0,0,0,0,0,8,0,8,8
69020,RECLAIM HDFC.YR15.FY21,12/30/2020,04/23/2024,806990.0,2317,TIEBOUT AVENUE,Bronx,10458.0,2031460063.0,2013443.0,205,15,038301,BX0503,40.857057,-73.89697,40.857274,-73.897168,04/23/2024,Preservation,Yes,Non Prevailing Wage,2,40,9,0,0,1,0,28,24,0,0,0,0,0,52,0,52,52
69042,DUNN. 401 CHESTER STREET. MARCUS GARVEY SENIORS,04/29/2021,,992290.0,401,CHESTER STREET,Brooklyn,11212.0,3035890021.0,3000000.0,316,41,000916,BK1602,40.66174,-73.909671,40.662067,-73.909472,,New Construction,No,Prevailing Wage,156,0,0,0,0,1,100,56,1,0,0,0,0,0,157,0,157,157
69045,171 LINDEN BOULEVARD APARTMENTS,07/02/2019,03/18/2020,327086.0,171,LINDEN BOULEVARD,Brooklyn,11226.0,3050850094.0,3116695.0,317,40,000820,BK1701,40.65253,-73.952036,40.65282,-73.95214,03/18/2020,New Construction,No,Non Prevailing Wage,0,0,0,0,10,0,1,6,3,0,0,0,0,0,10,0,10,31
69046,ROGERS TOWER APARTMENTS,07/02/2019,10/11/2019,986581.0,986,ROGERS AVENUE,Brooklyn,11226.0,3051370011.0,3117964.0,317,40,079202,BK1701,40.646063,-73.951986,40.646044,-73.952325,10/11/2019,New Construction,No,Non Prevailing Wage,0,0,0,0,8,0,1,5,2,0,0,0,0,0,8,0,8,25
69047,22-22 STEINWAY STREET APARTMENTS,07/03/2019,02/20/2020,697198.0,22-22,STEINWAY STREET,Queens,11105.0,4008050041.0,4617838.0,401,22,000119,QN0101,40.772316,-73.90673,40.772486,-73.906946,02/20/2020,New Construction,No,Non Prevailing Wage,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,4,13
69048,846 QUINCY STREET APARTMENTS,07/03/2019,07/26/2019,989286.0,846,QUINCY STREET,Brooklyn,11221.0,3016330025.0,3427039.0,303,41,000387,BK0302,40.689803,-73.925816,40.689608,-73.925585,07/26/2019,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,7
69049,381 EAST 166TH STREET APARTMENTS,07/08/2019,07/17/2019,987017.0,381,EAST 166 STREET,Bronx,10456.0,2024260001.0,2128408.0,204,16,000143,BX0401,40.829383,-73.912121,40.829457,-73.911965,07/17/2019,New Construction,No,Non Prevailing Wage,0,0,0,0,4,0,1,1,2,0,0,0,0,0,4,0,4,12
69050,152 WEST 140TH STREET,07/11/2019,12/23/2020,3582.0,2395,ADAM C POWELL BOULEVARD,Manhattan,10030.0,1020087501.0,1075486.0,110,9,000230,MN1002,40.818352,-73.941464,40.818113,-73.941143,12/23/2020,New Construction,No,Non Prevailing Wage,0,0,0,0,18,0,0,16,2,0,0,0,0,0,18,0,18,58
69051,142 MANHATTAN AVENUE APARTMENTS,07/12/2019,10/07/2019,966927.0,142,MANHATTAN AVENUE,Brooklyn,11206.0,3030520005.0,3413698.0,301,34,000505,BK0104,40.707543,-73.944945,40.707619,-73.944674,10/07/2019,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,3,8
69052,150 MESEROLE STREET,07/12/2019,07/12/2019,1004748.0,150,MESEROLE STREET,Brooklyn,11206.0,3030527501.0,3424510.0,301,34,000505,BK0104,40.708025,-73.943722,40.707863,-73.943563,07/12/2019,New Construction,No,Non Prevailing Wage,0,0,0,0,8,0,1,4,3,0,0,0,0,0,8,0,8,25
69053,850 FLATBUSH AVENUE,07/15/2019,07/17/2019,292955.0,850,FLATBUSH AVENUE,Brooklyn,11226.0,3050820032.0,3116577.0,314,40,050801,BK1401,40.651629,-73.959035,40.651569,-73.959435,07/17/2019,New Construction,No,Non Prevailing Wage,0,0,0,0,7,0,2,2,3,0,0,0,0,0,7,0,7,21
69054,860 EAST 35TH STREET APARTMENTS,07/16/2019,08/27/2019,992043.0,860,EAST 35 STREET,Brooklyn,11210.0,3075620051.0,3206048.0,317,45,000784,BK1702,40.633622,-73.942916,40.633735,-73.943204,08/27/2019,New Construction,No,Non Prevailing Wage,0,0,0,0,2,0,0,1,1,0,0,0,0,0,2,0,2,6
69055,862 EAST 35TH STREET APARTMENTS,07/16/2019,02/06/2020,992161.0,862,EAST 35TH STREET,Brooklyn,11210.0,3075620052.0,3421784.0,317,45,000784,BK1702,40.633586,-73.942913,40.633683,-73.943201,02/06/2020,New Construction,No,Non Prevailing Wage,0,0,0,0,2,0,0,1,1,0,0,0,0,0,2,0,2,6
69056,229 WEST 136 STREET,07/17/2019,08/11/2023,40881.0,229,WEST 136 STREET,Manhattan,10030.0,1019420118.0,1058989.0,110,9,000228,MN1002,40.816423,-73.944251,40.816701,-73.944352,08/11/2023,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,8
69057,924 DEKALB AVENUE,07/17/2019,11/22/2019,983895.0,924,DEKALB AVENUE,Brooklyn,11221.0,3016010015.0,3425167.0,303,36,000281,BK0302,40.692817,-73.938762,40.692597,-73.93869,11/22/2019,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,3,10
69058,14 HAVENS PLACE APARTMENTS,07/19/2019,11/01/2019,309188.0,14,HAVENS PLACE,Brooklyn,11233.0,3015740021.0,3427302.0,316,37,000367,BK1601,40.676777,-73.904307,40.676791,-73.90456,11/01/2019,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,7
69059,183 COVERT STREET APARTMENTS,07/19/2019,09/18/2019,227048.0,181,COVERT STREET,Brooklyn,11207.0,3034170045.0,3079047.0,304,37,000413,BK0402,40.689758,-73.908929,40.689882,-73.909149,09/18/2019,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,8
69060,20-52 49TH STREET APARTMENTS,07/23/2019,08/27/2021,992307.0,20-52,49 STREET,Queens,11105.0,4007620051.0,4615164.0,401,22,000135,QN0101,40.771493,-73.89707,40.771438,-73.897535,08/27/2021,New Construction,No,Non Prevailing Wage,0,0,0,2,0,0,0,1,1,0,0,0,0,0,2,0,2,6
69061,170-19 89TH AVENUE,07/25/2019,10/01/2021,497416.0,170-19,89 AVENUE,Queens,11432.0,4098240063.0,4210175.0,412,27,000462,QN1201,40.709669,-73.790864,40.710008,-73.790524,10/01/2021,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,3,10
69062,127 TROUTMAN STREET APARTMENTS,07/26/2019,09/12/2023,381818.0,127,TROUTMAN STREET,Brooklyn,11206.0,3031720041.0,3424897.0,304,34,000425,BK0401,40.69975,-73.929577,40.699929,-73.929746,09/12/2023,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,1,2,0,0,0,0,0,3,0,3,8
69063,129 TROUTMAN STREET APARTMENTS,07/26/2019,02/04/2022,978104.0,129,TROUTMAN STREET,Brooklyn,11206.0,3031720040.0,3328068.0,304,34,000425,BK0401,40.699786,-73.929545,40.699983,-73.929689,02/04/2022,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,1,2,0,0,0,0,0,3,0,3,8
69064,1032 DEKALB AVENUE,07/29/2019,11/22/2019,986936.0,1032,DEKALB AVENUE,Brooklyn,11221.0,3016030010.0,3043264.0,303,36,000289,BK0302,40.693398,-73.933691,40.69319,-73.933551,11/22/2019,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,1,2,0,0,0,0,0,3,0,3,7
69065,301 EAST 117TH STREET,07/31/2019,06/25/2020,980593.0,2282,2 AVENUE,Manhattan,10035.0,1016890001.0,1052983.0,111,8,000188,MN1102,40.797819,-73.937166,40.797659,-73.936928,06/25/2020,New Construction,No,Non Prevailing Wage,0,0,0,0,4,0,0,2,2,0,0,0,0,0,4,0,4,12
69066,RESIDENCES AT THE GEMINI EAST,07/31/2019,05/28/2020,992017.0,114-30,ROCKAWAY BEACH BOULEVARD,Queens,11694.0,4161667502.0,4607409.0,414,32,000938,QN1403,40.58024,-73.835733,40.580328,-73.836294,05/28/2020,New Construction,No,Non Prevailing Wage,0,0,0,0,9,0,0,6,3,0,0,0,0,0,9,0,9,27
69067,RESIDENCES AT THE GEMINI WEST,08/01/2019,05/28/2020,992046.0,114-16,ROCKAWAY BEACH BOULEVARD,Queens,11694.0,4161667501.0,4619893.0,414,32,000938,QN1403,40.580261,-73.83565,40.580465,-73.835797,05/28/2020,New Construction,No,Non Prevailing Wage,0,0,0,0,9,0,0,6,3,0,0,0,0,0,9,0,9,27
69068,79-81 STANHOPE STREET APARTMENTS,08/02/2019,08/02/2019,976702.0,81,STANHOPE STREET,Brooklyn,11221.0,3032540057.0,3424457.0,304,34,000421,BK0401,40.69653,-73.924543,40.696752,-73.924622,08/02/2019,New Construction,No,Non Prevailing Wage,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1
69068,79-81 STANHOPE STREET APARTMENTS,08/02/2019,08/02/2019,978510.0,79,STANHOPE STREET,Brooklyn,11221.0,3032540058.0,3000000.0,304,34,000421,BK0401,40.696492,-73.924582,40.696739,-73.924719,08/02/2019,New Construction,No,Non Prevailing Wage,0,0,0,0,4,0,0,1,3,0,0,0,0,0,4,0,4,15
69069,366 STOCKTON STREET APARTMENTS,08/07/2019,08/07/2019,956540.0,366,STOCKTON STREET,Brooklyn,11206.0,3015840009.0,3427045.0,303,36,000287,BK0302,40.697496,-73.937304,40.697281,-73.9372,08/07/2019,New Construction,No,Non Prevailing Wage,0,0,3,0,0,0,0,2,1,0,0,0,0,0,3,0,3,15
69070,236 STAGG STREET APARTMENTS,08/09/2019,01/19/2022,979980.0,236,STAGG STREET,Brooklyn,11206.0,3030377501.0,3070879.0,301,34,000485,BK0104,40.709873,-73.939536,40.709634,-73.939717,01/19/2022,New Construction,No,Non Prevailing Wage,0,0,0,0,6,0,0,3,3,0,0,0,0,0,6,0,6,18
69071,2807 SNYDER AVENUE,08/13/2019,09/09/2019,982539.0,2807,SNYDER AVENUE,Brooklyn,11226.0,3051080062.0,3426126.0,317,40,000824,BK1701,40.648854,-73.951112,40.649104,-73.950943,09/09/2019,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,1,1,1,0,0,0,0,3,0,3,8
69072,2809 SNYDER AVENUE,08/13/2019,09/09/2019,985437.0,2809,SNYDER AVENUE,Brooklyn,11226.0,3051080061.0,3426127.0,317,40,000824,BK1701,40.648854,-73.951098,40.649109,-73.950853,09/09/2019,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,1,2,0,0,0,0,0,3,0,3,10
69073,WEX18 APARTMENTS,08/14/2019,12/20/2019,972679.0,177-18,WEXFORD TERRACE,Queens,11432.0,4098350030.0,4618172.0,408,24,000466,QN0804,40.713099,-73.785994,40.712784,-73.786262,12/20/2019,New Construction,No,Non Prevailing Wage,0,0,0,0,6,0,1,2,3,0,0,0,0,0,6,0,6,17
69074,969 57TH STREET,08/15/2019,06/04/2021,159823.0,969,57 STREET,Brooklyn,11219.0,3056870053.0,3139941.0,312,43,000116,BK1201,40.63503,-74.004183,40.635,-74.003697,06/04/2021,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,2,1,0,0,0,0,0,3,0,3,7
69075,223 MANHATTAN AVENUE,08/16/2019,12/17/2019,983861.0,223,MANHATTAN AVENUE,Brooklyn,11206.0,3027870025.0,3069573.0,301,34,000503,BK0104,40.711067,-73.945537,40.711108,-73.945779,12/17/2019,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,10
