school_district,Bldg ID,Bldg Name,Bldg Enroll,Target Bldg Cap,Target Bldg Util,Org ID,Incl. Class,Organization Name,Org Enroll,Org Target Cap,Org Target Util,PreK Cap +,No. of Cluster / Spec Rms Reported +,No. of Cluster Rms Needed +,Data As Of
2,M641,CITY AS SCHOOL (OLD 95) - M,766.0,584.0,131.0,M560,  ,CITY-AS-SCHOOL - M,606.0,365.0,166.0,,3.0,0.0,04/27/2015
2,M641,CITY AS SCHOOL (OLD 95) - M,,,,M721,  ,M721 SPED - M,160.0,219.0,73.0,,,,04/27/2015
2,M641,CITY AS SCHOOL (OLD 95) - M,,,,M984,  ,LYFE,,,,,,,04/27/2015
2,M641,CITY AS SCHOOL (OLD 95) - M,,,,MADM,  ,HOME INSTRUCTION - M,,,,,,,04/27/2015
2,M645,OLD MANHATTAN VOC/TECH HS - M,771.0,695.0,111.0,M655,  ,LIFE SCIENCE SECONDARY SCHOOL - M,771.0,695.0,111.0,,12.0,0.0,04/27/2015
2,M646,SCL COOP TECH ED (MNH VOC HS) - M,57.0,579.0,10.0,M645,  ,SCHOOL FOR COOP TECH. ED. - M,0.0,502.0,0.0,,35.0,0.0,04/27/2015
2,M646,SCL COOP TECH ED (MNH VOC HS) - M,,,,Q950,  ,PATHWAYS TO GRADUATION - Q,57.0,77.0,74.0,,,,04/27/2015
2,M660,SCHL OF THE FUTURE (OLD BACON) - M,728.0,804.0,91.0,M138,# ,M138 SPED - M,13.0,0.0,0.0,,,,04/27/2015
2,M660,SCHL OF THE FUTURE (OLD BACON) - M,,,,M413,  ,SCHOOL OF THE FUTURE - M,715.0,804.0,89.0,,7.0,0.0,04/27/2015
2,M661,MNHT COMP NIGHT&DAY (OL BACN X)-M,403.0,421.0,96.0,M575,  ,MNHT COMPR. NIGHT & DAY HS - M,403.0,421.0,96.0,,3.0,0.0,04/27/2015
2,M807,HARVEY MILK SCHOOL - M,75.0,120.0,63.0,M586,  ,HARVEY MILK SCHOOL - M,75.0,120.0,63.0,,0.0,0.0,04/27/2015
2,M816,P.S. 816 - M,92.0,509.0,18.0,M527,  ,P.S. 527 - M,92.0,509.0,18.0,0.0,2.0,1.0,04/27/2015
2,M824,MILLENNIUM HS - M,629.0,525.0,120.0,M226,# ,M226 SPED - M,10.0,0.0,0.0,,,,04/27/2015
2,M824,MILLENNIUM HS - M,,,,M418,  ,MILLENNIUM HS - M,619.0,525.0,118.0,,1.0,0.0,04/27/2015
2,M827,AUX. SERV-MAN. LEARNING CENTER - M**,401.0,924.0,48.0,M984,  ,LYFE,,,,,,,04/27/2015
2,M827,AUX. SERV-MAN. LEARNING CENTER - M**,,,,MCBO,  ,GOOD SHEPHERD SERVICES - M,,,,,,,04/27/2015
2,M827,AUX. SERV-MAN. LEARNING CENTER - M**,,,,MCEP,  ,ADULT BASIC EDUCATION - M,,,,,,,04/27/2015
2,M827,AUX. SERV-MAN. LEARNING CENTER - M**,,,,Q950,  ,PATHWAYS TO GRADUATION - Q,401.0,924.0,48.0,,10.0,0.0,04/27/2015
2,M833,HS FOR ECONOMICS & FINANCE - M,767.0,741.0,104.0,M489,  ,HS FOR ECONOMICS & FINANCE - M,767.0,741.0,104.0,,8.0,0.0,04/27/2015
2,M834,HS FOR ENVIRONMENTAL STUDIES - M,1640.0,1462.0,112.0,M400,  ,HS FOR ENVIRONMENTAL STUDIES - M,1312.0,1033.0,127.0,,14.0,0.0,04/27/2015
2,M834,HS FOR ENVIRONMENTAL STUDIES - M,,,,M544,  ,INDEPENDENCE HS - M,328.0,429.0,76.0,,2.0,0.0,04/27/2015
2,M834,HS FOR ENVIRONMENTAL STUDIES - M,,,,M973,  ,RESTART - M,0.0,0.0,,,,,04/27/2015
2,M834,HS FOR ENVIRONMENTAL STUDIES - M,,,,M984,  ,LYFE,,,,,,,04/27/2015
2,M835,THE COMMUNITY PREPARATORY HS - M,52.0,153.0,34.0,Q950,  ,PATHWAYS TO GRADUATION - Q,52.0,153.0,34.0,,,,04/27/2015
2,M840,P.S. 150 - M,184.0,154.0,119.0,M150,  ,P.S. 150 - M,184.0,154.0,119.0,18.0,2.0,2.0,04/27/2015
2,M843,P.S. 234 ANNEX - M,142.0,134.0,106.0,M234,  ,P.S. 234 - M,142.0,134.0,106.0,,,,04/27/2015
2,M844,P.S. 138 ANNEX (OLD M047 AX) - M,13.0,41.0,32.0,M721,  ,M721 SPED - M,13.0,41.0,32.0,,,,04/27/2015
2,M855,ELEANOR ROOSEVELT HS - M,531.0,620.0,86.0,M416,  ,ELEANOR ROOSEVELT HS - M,531.0,620.0,86.0,,8.0,0.0,04/27/2015
2,M860,CENT HEADQUARTERS - M,123.0,72.0,171.0,M343,  ,P.S. 343 - M,123.0,72.0,171.0,0.0,0.0,1.0,04/27/2015
2,M871,HARBOR HIGH BOATHOUSE - M,0.0,0.0,0.0,M551,  ,NEW YORK HARBOR SCHOOL - M,,,,,,,04/27/2015
2,M873,MANHATTAN VILLAGE ACADEMY - M,414.0,499.0,83.0,M439,  ,MANHATTAN VILLAGE ACADEMY - M,414.0,499.0,83.0,,9.0,0.0,04/27/2015
2,M874,SCHOOL FOR THE PHYSICAL CITY - M,439.0,528.0,83.0,M411,  ,BARUCH COLLEGE CAMPUS HS - M,439.0,528.0,83.0,,3.0,0.0,04/27/2015
2,M875,P.S. 226 (FIRST PRESB CHURCH) - M,24.0,40.0,60.0,M226,  ,M226 SPED - M,24.0,40.0,60.0,,,,04/27/2015
2,M877,NEW YORK HARBOR SCHOOL - M,439.0,412.0,107.0,M551,  ,NEW YORK HARBOR SCHOOL - M,439.0,412.0,107.0,,7.0,0.0,04/27/2015
2,M883,LEGACY HS FOR INTEGR. STUDIES - M,308.0,507.0,61.0,M429,  ,LEGACY HS FOR INTEGR. STUDIES - M,71.0,207.0,34.0,,3.0,0.0,04/27/2015
2,M883,LEGACY HS FOR INTEGR. STUDIES - M,,,,M534,  ,H.S. 534 - M,232.0,300.0,77.0,,4.0,0.0,04/27/2015
2,M883,LEGACY HS FOR INTEGR. STUDIES - M,,,,M721,# ,M721 SPED - M,5.0,0.0,0.0,,,,04/27/2015
2,M894,HS FOR LEADERSHIP & PUBLIC SER - M,685.0,744.0,92.0,M425,  ,HS FOR LEADERSHIP & PUBLIC SERV-M,685.0,744.0,92.0,,11.0,0.0,04/27/2015
2,M896,NYC PUBLIC SCHOOL REPERTORY CO - M,236.0,268.0,88.0,M531,  ,NYC PUBLIC SCHOOL REPERTORY CO - M,236.0,268.0,88.0,,3.0,0.0,04/27/2015
2,M905,BALLET TECH/PUB. SCL FOR DANCE - M,149.0,248.0,60.0,M442,  ,BALLET TECH/PUB. SCL FOR DANCE- M,149.0,248.0,60.0,0.0,2.0,1.0,04/27/2015
2,M920,SATELLITE ACADEMY - M,255.0,353.0,72.0,M570,  ,SATELLITE ACADEMY - M,255.0,353.0,72.0,,2.0,0.0,04/27/2015
2,M933,I.S. 260 - M,266.0,527.0,50.0,M260,  ,I.S. 260 - M,266.0,527.0,50.0,,2.0,0.0,04/27/2015
2,M971,THE SPRUCE STREET EDUCATIONAL CAMPUS - M,395.0,508.0,78.0,M094,  ,M094 SPED - M,33.0,42.0,79.0,,,,04/27/2015
2,M971,THE SPRUCE STREET EDUCATIONAL CAMPUS - M,,,,M397,  ,THE SPRUCE STREET EDUCATIONAL CAMPUS - M,362.0,466.0,78.0,60.0,3.0,3.0,04/27/2015
3,M009,P.S. 9 - M,877.0,835.0,105.0,M009,  ,P.S. 9 - M,648.0,567.0,114.0,36.0,5.0,3.0,04/27/2015
3,M009,P.S. 9 - M,,,,M243,  ,I.S. 243 - M,229.0,268.0,85.0,0.0,0.0,2.0,04/27/2015
3,M044,I.S. 44 - M,1207.0,1191.0,101.0,M245,  ,I.S. 245 - M,411.0,516.0,80.0,,3.0,0.0,04/27/2015
3,M044,I.S. 44 - M,,,,M334,  ,P.S. 334 - M,576.0,475.0,121.0,0.0,4.0,3.0,04/27/2015
3,M044,I.S. 44 - M,,,,M452,  ,P.S. 452 - M,220.0,200.0,110.0,0.0,2.0,2.0,04/27/2015
3,M054,I.S. 54 - M,815.0,912.0,89.0,M054,  ,I.S. 54 - M,815.0,912.0,89.0,,7.0,0.0,04/27/2015
3,M054,I.S. 54 - M,,,,MCBO,  ,RYAN CENTER - M,,,,,,,04/27/2015
3,M075,P.S. 75 - M,804.0,753.0,107.0,M075,  ,P.S. 75 - M,607.0,549.0,111.0,0.0,2.0,3.0,04/27/2015
3,M075,P.S. 75 - M,,,,M250,  ,I.S. 250 - M,190.0,204.0,93.0,,0.0,0.0,04/27/2015
3,M075,P.S. 75 - M,,,,M811,# ,M811 SPED - M,7.0,0.0,0.0,,,,04/27/2015
3,M076,P.S. 76 - M,550.0,537.0,102.0,M076,  ,P.S. 76 - M,498.0,480.0,104.0,54.0,1.0,3.0,04/27/2015
3,M076,P.S. 76 - M,,,,M226,* ,M226 SPED - M,52.0,57.0,91.0,,,,04/27/2015
3,M076,P.S. 76 - M,,,,MCBO,  ,HARLEM CHILDRENS ZONE - M,,,,,,,04/27/2015
3,M076,P.S. 76 - M,,,,MDRG,  ,DRUG PROGRAM - M,,,,,,,04/27/2015
3,M081,MID MAN ADULT LRNG CTR (81) - M,111.0,704.0,16.0,K755,  ,ADULT AND CONTINUING EDUCATION,,,,,,,04/27/2015
3,M081,MID MAN ADULT LRNG CTR (81) - M,,,,M481,  ,DEMOCRACY PREP HARLEM CHARTER SCHL - M,111.0,98.0,113.0,,,,04/27/2015
3,M081,MID MAN ADULT LRNG CTR (81) - M,,,,M951,  ,MID-MAN ADULT LEARNING CENTER - M,0.0,606.0,0.0,,16.0,0.0,04/27/2015
3,M081,MID MAN ADULT LRNG CTR (81) - M,,,,M984,  ,LYFE,,,,,,,04/27/2015
3,M084,P.S. 84 - M,712.0,817.0,87.0,M084,  ,P.S. 84 - M,517.0,504.0,103.0,36.0,4.0,3.0,04/27/2015
3,M084,P.S. 84 - M,,,,M247,  ,I.S. 247 - M,195.0,313.0,62.0,,2.0,0.0,04/27/2015
3,M087,P.S. 87 - M,900.0,917.0,98.0,M087,  ,P.S. 87 - M,900.0,917.0,98.0,18.0,7.0,4.0,04/27/2015
3,M088,I.S. 88 - M ,1170.0,1512.0,77.0,M351,  ,HARLEM SUCCESS ACADEMY CHARTER SCHOOL - M,210.0,322.0,65.0,,,,04/27/2015
3,M088,I.S. 88 - M ,,,,M415,  ,WADLEIGH ARTS HS - M,531.0,663.0,80.0,,14.0,0.0,04/27/2015
3,M088,I.S. 88 - M ,,,,M860,  ,J.H.S. 860 - M,429.0,527.0,81.0,,3.0,0.0,04/27/2015
3,M113,P.S. 241 - M,991.0,1118.0,89.0,M241,  ,P.S. 241 - M,99.0,192.0,52.0,0.0,1.0,1.0,04/27/2015
3,M113,P.S. 241 - M,,,,M279,  ,NEW OPPORTUNITY CHARTER SCHOOL - M,444.0,552.0,80.0,,1.0,0.0,04/27/2015
3,M113,P.S. 241 - M,,,,M386,  ,HARLEM SUCCESS ACADEMY IV - M,448.0,374.0,120.0,0.0,6.0,3.0,04/27/2015
3,M113,P.S. 241 - M,,,,MSFS,  ,FOOD SERVICES - M,,,,,,,04/27/2015
3,M118,I.S. 118 - M,1188.0,1090.0,109.0,M256,  ,I.S. 256 - M,159.0,127.0,125.0,,5.0,0.0,04/27/2015
3,M118,I.S. 118 - M,,,,M258,  ,I.S. 258 - M,258.0,326.0,79.0,,1.0,0.0,04/27/2015
3,M118,I.S. 118 - M,,,,M333,  ,P.S. 333 - M,771.0,637.0,121.0,0.0,3.0,4.0,04/27/2015
3,M118,I.S. 118 - M,,,,MADM,  ,CEC COUNCIL - M,,,,,,,04/27/2015
3,M118,I.S. 118 - M,,,,MCBO,  ,BEACON PROGRAM - M,,,,,,,04/27/2015
3,M144,P.S. 242 (OLD P144) - M,598.0,734.0,81.0,M242,  ,P.S. 242 - M,223.0,324.0,69.0,18.0,0.0,2.0,04/27/2015
3,M144,P.S. 242 (OLD P144) - M,,,,M861,  ,FUTURE LEADERS CHARTER SCHOOL - M,375.0,410.0,91.0,0.0,0.0,3.0,04/27/2015
3,M145,P.S. 145 - M,621.0,717.0,87.0,M145,  ,P.S. 145 - M,407.0,461.0,88.0,54.0,3.0,3.0,04/27/2015
3,M145,P.S. 145 - M,,,,M421,  ,WEST PREP ACADEMY - M,214.0,256.0,84.0,,0.0,0.0,04/27/2015
3,M149,P.S. 149 (TANDEM M207) - M,426.0,551.0,77.0,M149,  ,P.S. 149 - M,0.0,35.0,0.0,,,,04/27/2015
3,M149,P.S. 149 (TANDEM M207) - M,,,,M351,  ,HARLEM SUCCESS ACADEMY CHARTER SCHOOL - M,346.0,388.0,89.0,,,,04/27/2015
3,M149,P.S. 149 (TANDEM M207) - M,,,,M811,* ,M811 SPED - M,80.0,128.0,63.0,,,,04/27/2015
3,M149,P.S. 149 (TANDEM M207) - M,,,,MCBO,  ,HARLEM GEM - M,,,,,,,04/27/2015
3,M163,P.S. 163 - M**,511.0,555.0,114.0,M163,  ,P.S. 163 - M,505.0,555.0,113.0,18.0,4.0,6.0,04/27/2015
3,M163,P.S. 163 - M**,,,,M811,# ,M811 SPED - M,6.0,0.0,0.0,,,,04/27/2015
3,M165,P.S. 165 - M,1203.0,1237.0,97.0,M165,  ,P.S. 165 - M,858.0,905.0,95.0,18.0,4.0,4.0,04/27/2015
3,M165,P.S. 165 - M,,,,M862,  ,I.S. 862 - M,345.0,332.0,104.0,,0.0,0.0,04/27/2015
3,M166,P.S. 166 - M,594.0,587.0,101.0,M166,  ,P.S. 166 - M,594.0,587.0,101.0,0.0,4.0,3.0,04/27/2015
3,M180,P.S. 180 - M ,614.0,760.0,81.0,M180,  ,P.S. 180 - M,614.0,760.0,81.0,72.0,5.0,3.0,04/27/2015
3,M185,P.S. 185 (TANDEM M208) - M,444.0,368.0,121.0,M185,  ,P.S. 185 - M,224.0,272.0,82.0,54.0,4.0,2.0,04/27/2015
3,M185,P.S. 185 (TANDEM M208) - M,,,,M329,  ,HARLEM LINK CHARTER SCHOOL - M,220.0,96.0,229.0,0.0,1.0,3.0,04/27/2015
3,M185,P.S. 185 (TANDEM M208) - M,,,,M386,  ,HARLEM SUCCESS ACADEMY IV - M,0.0,0.0,,,,,04/27/2015
3,M191,P.S. 191 - M,514.0,644.0,80.0,M191,  ,P.S. 191 - M,514.0,644.0,80.0,54.0,6.0,3.0,04/27/2015
3,M199,P.S. 199 - M,838.0,738.0,114.0,M199,  ,P.S. 199 - M,838.0,738.0,114.0,0.0,4.0,4.0,04/27/2015
3,M207,P.S. 207 (TANDEM M149) - M,694.0,660.0,105.0,M149,  ,P.S. 149 - M,339.0,389.0,87.0,35.0,3.0,3.0,04/27/2015
3,M207,P.S. 207 (TANDEM M149) - M,,,,M351,  ,HARLEM SUCCESS ACADEMY CHARTER SCHOOL - M,355.0,271.0,131.0,0.0,3.0,4.0,04/27/2015
3,M207,P.S. 207 (TANDEM M149) - M,,,,M811,  ,M811 SPED - M,,,,,,,04/27/2015
3,M208,P.S. 208 (TANDEM M185) - M,425.0,699.0,61.0,M208,  ,P.S. 208 - M,164.0,296.0,55.0,0.0,4.0,2.0,04/27/2015
3,M208,P.S. 208 (TANDEM M185) - M,,,,M226,  ,M226 SPED - M,41.0,60.0,68.0,,,,04/27/2015
3,M208,P.S. 208 (TANDEM M185) - M,,,,M329,  ,HARLEM LINK CHARTER SCHOOL - M,94.0,143.0,66.0,,,,04/27/2015
3,M208,P.S. 208 (TANDEM M185) - M,,,,M386,  ,HARLEM SUCCESS ACADEMY IV - M,126.0,200.0,63.0,,,,04/27/2015
3,M208,P.S. 208 (TANDEM M185) - M,,,,MSFS,  ,FOOD SERVICES - M,,,,,,,04/27/2015
3,M470,LOUIS D. BRANDEIS HS - M,1840.0,2190.0,84.0,M402,  ,THE URBAN ASSEMBLY SCHOOL FOR GREEN CAREERS,395.0,442.0,89.0,,4.0,0.0,04/27/2015
3,M470,LOUIS D. BRANDEIS HS - M,,,,M403,  ,THE GLOBAL LEARNING COLLABORATIVE,480.0,521.0,92.0,,2.0,0.0,04/27/2015
3,M470,LOUIS D. BRANDEIS HS - M,,,,M404,  ,INNOVATION DIPLOMA PLUS,192.0,297.0,65.0,,5.0,0.0,04/27/2015
3,M470,LOUIS D. BRANDEIS HS - M,,,,M417,  ,FRANK MCCOURT HS- M,373.0,491.0,76.0,,5.0,0.0,04/27/2015
3,M470,LOUIS D. BRANDEIS HS - M,,,,M523,  ,UPPER WEST SUCCESS ACADEMY CHARTER SCHOOL - M,400.0,439.0,91.0,0.0,4.0,3.0,04/27/2015
3,M470,LOUIS D. BRANDEIS HS - M,,,,M984,  ,LYFE,,,,,,,04/27/2015
3,M470,LOUIS D. BRANDEIS HS - M,,,,MCBO,  ,GRAND STREET/RAPP - M,,,,,,,04/27/2015
3,M470,LOUIS D. BRANDEIS HS - M,,,,MSBH,  ,ST. LUKES HOSPITAL - M,,,,,,,04/27/2015
3,M470,LOUIS D. BRANDEIS HS - M,,,,MSST,  ,SCHOOL SAFETY - M,,,,,,,04/27/2015
3,M470,LOUIS D. BRANDEIS HS - M,,,,MUFT,  ,UFT USE - M,,,,,,,04/27/2015
3,M485,FIORELLO LAGUARDIA HS - M,2730.0,2099.0,130.0,M485,  ,FIORELLO LAGUARDIA HS - M,2730.0,2099.0,130.0,,54.0,0.0,04/27/2015
3,M490,"MARTIN LUTHER KING, JR. HS - M ",2580.0,3249.0,79.0,M283,  ,MANHATTAN THEATER LAB - M,129.0,192.0,67.0,,2.0,0.0,04/27/2015
3,M490,"MARTIN LUTHER KING, JR. HS - M ",,,,M299,  ,"SCHOOL FOR ARTS, IMAGINATION - M",435.0,435.0,100.0,,2.0,0.0,04/27/2015
3,M490,"MARTIN LUTHER KING, JR. HS - M ",,,,M307,  ,URBAN ASSEMBLY MEDIA - M,387.0,473.0,82.0,,2.0,0.0,04/27/2015
3,M490,"MARTIN LUTHER KING, JR. HS - M ",,,,M492,  ,HS FOR LAW ADVOCACY & JUSTICE - M,531.0,652.0,81.0,,0.0,0.0,04/27/2015
3,M490,"MARTIN LUTHER KING, JR. HS - M ",,,,M494,  ,HS FOR ARTS & TECHNOLOGY - M,588.0,744.0,79.0,,8.0,0.0,04/27/2015
3,M490,"MARTIN LUTHER KING, JR. HS - M ",,,,M541,  ,HUNTER SCIENCE HS - M,460.0,672.0,68.0,,7.0,0.0,04/27/2015
3,M490,"MARTIN LUTHER KING, JR. HS - M ",,,,M859,  ,P.S. 859 - M,50.0,81.0,62.0,,,,04/27/2015
3,M490,"MARTIN LUTHER KING, JR. HS - M ",,,,MSST,  ,SCHOOL SAFETY/VIRTUAL ENTERPR OTHER - M,,,,,,,04/27/2015
3,M506,EDWARD A. REYNOLDS WEST SIDE HS-M,522.0,695.0,75.0,M505,  ,EDWARD A. REYNOLDS WEST SIDE HS-M,522.0,695.0,75.0,,10.0,0.0,04/27/2015
3,M506,EDWARD A. REYNOLDS WEST SIDE HS-M,,,,M984,  ,LYFE,,,,,,,04/27/2015
3,M837,BEACON HS - M,1276.0,816.0,156.0,M479,  ,BEACON HS - M,1276.0,816.0,156.0,,13.0,0.0,04/27/2015
3,M841,P.S. 811 (OLD P148/LIVINGS HS) - M,189.0,183.0,103.0,M811,  ,M811 SPED - M,189.0,183.0,103.0,,,,04/27/2015
3,M919,P.S. 163 TRANSPORTABLE - M,120.0,,,M163,  ,P.S. 163 - M,120.0,,,,,,04/27/2015
3,M932,SPECIAL MUSIC SCHOOL - M,141.0,195.0,72.0,M859,  ,P.S. 859 - M,141.0,195.0,72.0,0.0,3.0,2.0,04/27/2015
4,M007,P.S. 7 - M,569.0,734.0,78.0,M007,  ,P.S. 7 - M,391.0,524.0,75.0,36.0,5.0,3.0,04/27/2015
4,M007,P.S. 7 - M,,,,M406,  ,GLOBAL TECHNOLOGY PREPARATORY,178.0,210.0,85.0,,1.0,0.0,04/27/2015
4,M007,P.S. 7 - M,,,,MADM,  ,DISTRICT OFFICE #5 - M,,,,,,,04/27/2015
4,M007,P.S. 7 - M,,,,MCBO,  ,EAST HARLEM COUNCIL - M,,,,,,,04/27/2015
4,M013,I.S. 13 - M,1123.0,1238.0,91.0,M013,  ,I.S. 13 - M,107.0,163.0,66.0,,0.0,0.0,04/27/2015
4,M013,I.S. 13 - M,,,,M168,  ,EAST HARLEM SCHOLARS ACADEMY CHARTER SCHOOL II - M,109.0,100.0,109.0,0.0,0.0,1.0,04/27/2015
4,M013,I.S. 13 - M,,,,M497,  ,P.S. 497 - M,203.0,194.0,105.0,18.0,2.0,2.0,04/27/2015
4,M013,I.S. 13 - M,,,,M518,  ,EAST HARLEM SCHOLARS ACADEMY CHARTER SCHOOL I - M,225.0,180.0,125.0,0.0,1.0,2.0,04/27/2015
4,M013,I.S. 13 - M,,,,M555,  ,CENTRAL PARK EAST HS - M,479.0,601.0,80.0,,5.0,0.0,04/27/2015
4,M045,I.S. 45 - M,1003.0,1312.0,76.0,M335,  ,VILLAGE ACADEMY CHARTER SCL - M,692.0,801.0,86.0,0.0,3.0,3.0,04/27/2015
4,M045,I.S. 45 - M,,,,M409,  ,COAL. SCHOOL FOR SOCIAL CHANGE - M,311.0,511.0,61.0,,8.0,0.0,04/27/2015
4,M050,P.S. 50 (UDC & ECF) - M,436.0,642.0,68.0,M050,  ,P.S. 50 - M,304.0,471.0,65.0,0.0,3.0,3.0,04/27/2015
4,M050,P.S. 50 (UDC & ECF) - M,,,,M337,  ,NY CENTER FOR AUTISM CHARTER - M,32.0,64.0,50.0,,,,04/27/2015
4,M050,P.S. 50 (UDC & ECF) - M,,,,M382,  ,DREAM CHARTER SCHOOL - M,100.0,107.0,93.0,,,,04/27/2015
4,M050,P.S. 50 (UDC & ECF) - M,,,,MCBO,  ,CHILDRENS AID - M,,,,,,,04/27/2015
4,M057,P.S. 57 - M,843.0,902.0,93.0,M057,  ,P.S. 57 - M,843.0,902.0,93.0,36.0,3.0,4.0,04/27/2015
4,M072,P.S. 72 - M,499.0,696.0,72.0,M072,  ,P.S. 72 - M,499.0,696.0,72.0,54.0,5.0,3.0,04/27/2015
4,M083,P.S. 83 - M,836.0,660.0,127.0,M083,  ,P.S. 83 - M,460.0,309.0,149.0,18.0,0.0,3.0,04/27/2015
4,M083,P.S. 83 - M,,,,M182,  ,P.S. 182 - M,376.0,351.0,107.0,0.0,0.0,3.0,04/27/2015
4,M096,P.S. 96 - M,506.0,738.0,69.0,M096,  ,P.S. 96 - M,506.0,738.0,69.0,36.0,6.0,3.0,04/27/2015
4,M099,I.S. 99 - M,955.0,1345.0,71.0,M224,  ,I.S. 224 - M,188.0,308.0,61.0,,5.0,0.0,04/27/2015
4,M099,I.S. 99 - M,,,,M385,  ,HARLEM SUCCESS ACADEMY III - M,88.0,125.0,70.0,,,,04/27/2015
4,M099,I.S. 99 - M,,,,M433,  ,RENNAISSANCE CHARTER HS - M,436.0,536.0,81.0,,1.0,0.0,04/27/2015
4,M099,I.S. 99 - M,,,,M635,  ,ENVIRONMENTAL SCI SEC. SCL - M,17.0,129.0,13.0,,2.0,0.0,04/27/2015
4,M099,I.S. 99 - M,,,,M708,  ,HARLEM DAY CHARTER SCHOOL - M,226.0,247.0,91.0,,2.0,0.0,04/27/2015
4,M099,I.S. 99 - M,,,,MCBO,  ,COMMUNITY BASED ORGANIZATION - M,,,,,,,04/27/2015
4,M101,P.S. 101 - M,956.0,819.0,117.0,M375,  ,PS/IS 375 - M,331.0,262.0,126.0,36.0,2.0,3.0,04/27/2015
4,M101,P.S. 101 - M,,,,M385,  ,HARLEM SUCCESS ACADEMY III - M,579.0,491.0,118.0,0.0,4.0,3.0,04/27/2015
4,M101,P.S. 101 - M,,,,M811,  ,M811 SPED - M,46.0,66.0,70.0,,,,04/27/2015
4,M101,P.S. 101 - M,,,,MCBO,  ,ICE HOCKEY IN HARLEM - M,,,,,,,04/27/2015
5,M125,P.S. 125 - M,,,,MSFS,  ,FOOD SERVICES - M,,,,,,,04/27/2015
4,M102,P.S. 102 - M,347.0,440.0,79.0,M102,  ,P.S. 102 - M,317.0,401.0,79.0,36.0,2.0,3.0,04/27/2015
4,M102,P.S. 102 - M,,,,M169,  ,M169 SPED - M,30.0,39.0,77.0,,,,04/27/2015
4,M102,P.S. 102 - M,,,,MCBO,  ,EDUCATION THROUGH MUSIC - M,,,,,,,04/27/2015
4,M107,THE HERITAGE SCHOOL - M,351.0,257.0,137.0,M680,  ,THE HERITAGE SCHOOL - M,351.0,257.0,137.0,,2.0,0.0,04/27/2015
4,M108,P.S. 108 - M,676.0,778.0,87.0,M108,  ,P.S. 108 - M,676.0,778.0,87.0,18.0,6.0,3.0,04/27/2015
4,M112,P.S. 112 (TANDEM M206) - M,361.0,494.0,73.0,M112,  ,P.S. 112 - M,361.0,494.0,73.0,36.0,4.0,3.0,04/27/2015
4,M112,P.S. 112 (TANDEM M206) - M,,,,MSBH,  ,BORINKEN HEALTH CENTER - M,,,,,,,04/27/2015
4,M117,J.H.S. 117 - M,1169.0,1407.0,83.0,M012,  ,I.S. 12 - M,533.0,464.0,115.0,0.0,4.0,3.0,04/27/2015
4,M117,J.H.S. 117 - M,,,,M138,* ,M138 SPED - M,59.0,60.0,98.0,,,,04/27/2015
4,M117,J.H.S. 117 - M,,,,M372,  ,I.S. 372 - M,424.0,660.0,64.0,,4.0,0.0,04/27/2015
4,M117,J.H.S. 117 - M,,,,M381,  ,GLOBAL NEIGHBORHOOD - M,153.0,223.0,69.0,,4.0,0.0,04/27/2015
4,M117,J.H.S. 117 - M,,,,MSBH,  ,MT. SINAI CLINIC - M,,,,,,,04/27/2015
4,M121,P.S. 38 (OLD M121) - M,526.0,440.0,120.0,M038,  ,P.S. 38 - M,283.0,267.0,106.0,36.0,1.0,3.0,04/27/2015
4,M121,P.S. 38 (OLD M121) - M,,,,M382,  ,DREAM CHARTER SCHOOL - M,243.0,173.0,140.0,0.0,1.0,3.0,04/27/2015
4,M121,P.S. 38 (OLD M121) - M,,,,MSBH,  ,MT. SINAI - M,,,,,,,04/27/2015
4,M146,P.S. 146 - M,438.0,729.0,60.0,M146,  ,P.S. 146 - M,420.0,705.0,60.0,18.0,8.0,3.0,04/27/2015
4,M146,P.S. 146 - M,,,,M169,  ,M169 SPED - M,18.0,24.0,75.0,,,,04/27/2015
4,M146,P.S. 146 - M,,,,MCBO,  ,INTERN. CTR FOR DISABL - M,,,,,,,04/27/2015
4,M155,P.S. 155 - M,527.0,693.0,76.0,M155,  ,P.S. 155 - M,367.0,350.0,105.0,30.0,1.0,3.0,04/27/2015
4,M155,P.S. 155 - M,,,,M377,  ,I.S. 377 - M,160.0,343.0,47.0,,3.0,0.0,04/27/2015
4,M171,P.S. 171 - M,992.0,972.0,102.0,M171,  ,P.S. 171 - M,731.0,751.0,97.0,35.0,5.0,3.0,04/27/2015
4,M171,P.S. 171 - M,,,,M964,  ,P.S. 964 - M,261.0,221.0,118.0,18.0,2.0,3.0,04/27/2015
4,M206,P.S. 206 (TANDEM M112) - M,650.0,687.0,95.0,M037,  ,P.S. 37 - M,208.0,230.0,90.0,0.0,2.0,2.0,04/27/2015
4,M206,P.S. 206 (TANDEM M112) - M,,,,M206,  ,P.S. 206 - M,442.0,457.0,97.0,0.0,4.0,3.0,04/27/2015
4,M435,MANHTN CT FOR MATH & SCI. HS - M  ,1923.0,1905.0,101.0,M169,# ,M169 SPED - M,11.0,0.0,0.0,,,,04/27/2015
4,M435,MANHTN CT FOR MATH & SCI. HS - M  ,,,,M435,  ,MANHTN CT FOR MATH & SCI. HS - M,1588.0,1395.0,114.0,,21.0,0.0,04/27/2015
