Geo Dist,Bldg ID,Bldg Name,Bldg Enroll,Target Bldg Cap,Target Bldg Util,Org ID,Incl. Class,Organization Name,Org Enroll,Org Target Cap,Org Target Util,PreK Cap +,No. of Cluster / Spec Rms Reported +,No. of Cluster Rms Needed +,Data As Of
2,M871,HARBOR HIGH BOATHOUSE - M,0,0,0,M551,  ,NEW YORK HARBOR SCHOOL - M,,,,,,,04/27/2015
2,M873,MANHATTAN VILLAGE ACADEMY - M,414,499,83,M439,  ,MANHATTAN VILLAGE ACADEMY - M,414,499,83,,9,0,04/27/2015
2,M874,SCHOOL FOR THE PHYSICAL CITY - M,439,528,83,M411,  ,BARUCH COLLEGE CAMPUS HS - M,439,528,83,,3,0,04/27/2015
2,M875,P.S. 226 (FIRST PRESB CHURCH) - M,24,40,60,M226,  ,M226 SPED - M,24,40,60,,,,04/27/2015
2,M877,NEW YORK HARBOR SCHOOL - M,439,412,107,M551,  ,NEW YORK HARBOR SCHOOL - M,439,412,107,,7,0,04/27/2015
2,M883,LEGACY HS FOR INTEGR. STUDIES - M,308,507,61,M429,  ,LEGACY HS FOR INTEGR. STUDIES - M,71,207,34,,3,0,04/27/2015
2,M883,LEGACY HS FOR INTEGR. STUDIES - M,,,,M534,  ,H.S. 534 - M,232,300,77,,4,0,04/27/2015
2,M883,LEGACY HS FOR INTEGR. STUDIES - M,,,,M721,# ,M721 SPED - M,5,0,0,,,,04/27/2015
2,M894,HS FOR LEADERSHIP & PUBLIC SER - M,685,744,92,M425,  ,HS FOR LEADERSHIP & PUBLIC SERV-M,685,744,92,,11,0,04/27/2015
2,M896,NYC PUBLIC SCHOOL REPERTORY CO - M,236,268,88,M531,  ,NYC PUBLIC SCHOOL REPERTORY CO - M,236,268,88,,3,0,04/27/2015
2,M905,BALLET TECH/PUB. SCL FOR DANCE - M,149,248,60,M442,  ,BALLET TECH/PUB. SCL FOR DANCE- M,149,248,60,0,2,1,04/27/2015
2,M920,SATELLITE ACADEMY - M,255,353,72,M570,  ,SATELLITE ACADEMY - M,255,353,72,,2,0,04/27/2015
2,M933,I.S. 260 - M,266,527,50,M260,  ,I.S. 260 - M,266,527,50,,2,0,04/27/2015
2,M971,THE SPRUCE STREET EDUCATIONAL CAMPUS - M,395,508,78,M094,  ,M094 SPED - M,33,42,79,,,,04/27/2015
2,M971,THE SPRUCE STREET EDUCATIONAL CAMPUS - M,,,,M397,  ,THE SPRUCE STREET EDUCATIONAL CAMPUS - M,362,466,78,60,3,3,04/27/2015
3,M009,P.S. 9 - M,877,835,105,M009,  ,P.S. 9 - M,648,567,114,36,5,3,04/27/2015
3,M009,P.S. 9 - M,,,,M243,  ,I.S. 243 - M,229,268,85,0,0,2,04/27/2015
3,M044,I.S. 44 - M,1207,1191,101,M245,  ,I.S. 245 - M,411,516,80,,3,0,04/27/2015
3,M044,I.S. 44 - M,,,,M334,  ,P.S. 334 - M,576,475,121,0,4,3,04/27/2015
3,M044,I.S. 44 - M,,,,M452,  ,P.S. 452 - M,220,200,110,0,2,2,04/27/2015
3,M054,I.S. 54 - M,815,912,89,M054,  ,I.S. 54 - M,815,912,89,,7,0,04/27/2015
3,M054,I.S. 54 - M,,,,MCBO,  ,RYAN CENTER - M,,,,,,,04/27/2015
3,M075,P.S. 75 - M,804,753,107,M075,  ,P.S. 75 - M,607,549,111,0,2,3,04/27/2015
3,M075,P.S. 75 - M,,,,M250,  ,I.S. 250 - M,190,204,93,,0,0,04/27/2015
3,M075,P.S. 75 - M,,,,M811,# ,M811 SPED - M,7,0,0,,,,04/27/2015
3,M076,P.S. 76 - M,550,537,102,M076,  ,P.S. 76 - M,498,480,104,54,1,3,04/27/2015
3,M076,P.S. 76 - M,,,,M226,* ,M226 SPED - M,52,57,91,,,,04/27/2015
3,M076,P.S. 76 - M,,,,MCBO,  ,HARLEM CHILDRENS ZONE - M,,,,,,,04/27/2015
3,M076,P.S. 76 - M,,,,MDRG,  ,DRUG PROGRAM - M,,,,,,,04/27/2015
3,M081,MID MAN ADULT LRNG CTR (81) - M,111,704,16,K755,  ,ADULT AND CONTINUING EDUCATION,,,,,,,04/27/2015
3,M081,MID MAN ADULT LRNG CTR (81) - M,,,,M481,  ,DEMOCRACY PREP HARLEM CHARTER SCHL - M,111,98,113,,,,04/27/2015
3,M081,MID MAN ADULT LRNG CTR (81) - M,,,,M951,  ,MID-MAN ADULT LEARNING CENTER - M,0,606,0,,16,0,04/27/2015
3,M081,MID MAN ADULT LRNG CTR (81) - M,,,,M984,  ,LYFE,,,,,,,04/27/2015
3,M084,P.S. 84 - M,712,817,87,M084,  ,P.S. 84 - M,517,504,103,36,4,3,04/27/2015
3,M084,P.S. 84 - M,,,,M247,  ,I.S. 247 - M,195,313,62,,2,0,04/27/2015
3,M087,P.S. 87 - M,900,917,98,M087,  ,P.S. 87 - M,900,917,98,18,7,4,04/27/2015
3,M088,I.S. 88 - M ,1170,1512,77,M351,  ,HARLEM SUCCESS ACADEMY CHARTER SCHOOL - M,210,322,65,,,,04/27/2015
3,M088,I.S. 88 - M ,,,,M415,  ,WADLEIGH ARTS HS - M,531,663,80,,14,0,04/27/2015
3,M088,I.S. 88 - M ,,,,M860,  ,J.H.S. 860 - M,429,527,81,,3,0,04/27/2015
3,M113,P.S. 241 - M,991,1118,89,M241,  ,P.S. 241 - M,99,192,52,0,1,1,04/27/2015
3,M113,P.S. 241 - M,,,,M279,  ,NEW OPPORTUNITY CHARTER SCHOOL - M,444,552,80,,1,0,04/27/2015
3,M113,P.S. 241 - M,,,,M386,  ,HARLEM SUCCESS ACADEMY IV - M,448,374,120,0,6,3,04/27/2015
3,M113,P.S. 241 - M,,,,MSFS,  ,FOOD SERVICES - M,,,,,,,04/27/2015
3,M118,I.S. 118 - M,1188,1090,109,M256,  ,I.S. 256 - M,159,127,125,,5,0,04/27/2015
3,M118,I.S. 118 - M,,,,M258,  ,I.S. 258 - M,258,326,79,,1,0,04/27/2015
3,M118,I.S. 118 - M,,,,M333,  ,P.S. 333 - M,771,637,121,0,3,4,04/27/2015
3,M118,I.S. 118 - M,,,,MADM,  ,CEC COUNCIL - M,,,,,,,04/27/2015
3,M118,I.S. 118 - M,,,,MCBO,  ,BEACON PROGRAM - M,,,,,,,04/27/2015
3,M144,P.S. 242 (OLD P144) - M,598,734,81,M242,  ,P.S. 242 - M,223,324,69,18,0,2,04/27/2015
3,M144,P.S. 242 (OLD P144) - M,,,,M861,  ,FUTURE LEADERS CHARTER SCHOOL - M,375,410,91,0,0,3,04/27/2015
3,M145,P.S. 145 - M,621,717,87,M145,  ,P.S. 145 - M,407,461,88,54,3,3,04/27/2015
3,M145,P.S. 145 - M,,,,M421,  ,WEST PREP ACADEMY - M,214,256,84,,0,0,04/27/2015
3,M149,P.S. 149 (TANDEM M207) - M,426,551,77,M149,  ,P.S. 149 - M,0,35,0,,,,04/27/2015
3,M149,P.S. 149 (TANDEM M207) - M,,,,M351,  ,HARLEM SUCCESS ACADEMY CHARTER SCHOOL - M,346,388,89,,,,04/27/2015
3,M149,P.S. 149 (TANDEM M207) - M,,,,M811,* ,M811 SPED - M,80,128,63,,,,04/27/2015
3,M149,P.S. 149 (TANDEM M207) - M,,,,MCBO,  ,HARLEM GEM - M,,,,,,,04/27/2015
3,M163,P.S. 163 - M**,511,555,114,M163,  ,P.S. 163 - M,505,555,113,18,4,6,04/27/2015
3,M163,P.S. 163 - M**,,,,M811,# ,M811 SPED - M,6,0,0,,,,04/27/2015
3,M165,P.S. 165 - M,1203,1237,97,M165,  ,P.S. 165 - M,858,905,95,18,4,4,04/27/2015
3,M165,P.S. 165 - M,,,,M862,  ,I.S. 862 - M,345,332,104,,0,0,04/27/2015
3,M166,P.S. 166 - M,594,587,101,M166,  ,P.S. 166 - M,594,587,101,0,4,3,04/27/2015
3,M180,P.S. 180 - M ,614,760,81,M180,  ,P.S. 180 - M,614,760,81,72,5,3,04/27/2015
3,M185,P.S. 185 (TANDEM M208) - M,444,368,121,M185,  ,P.S. 185 - M,224,272,82,54,4,2,04/27/2015
3,M185,P.S. 185 (TANDEM M208) - M,,,,M329,  ,HARLEM LINK CHARTER SCHOOL - M,220,96,229,0,1,3,04/27/2015
3,M185,P.S. 185 (TANDEM M208) - M,,,,M386,  ,HARLEM SUCCESS ACADEMY IV - M,0,0,,,,,04/27/2015
3,M191,P.S. 191 - M,514,644,80,M191,  ,P.S. 191 - M,514,644,80,54,6,3,04/27/2015
3,M199,P.S. 199 - M,838,738,114,M199,  ,P.S. 199 - M,838,738,114,0,4,4,04/27/2015
3,M207,P.S. 207 (TANDEM M149) - M,694,660,105,M149,  ,P.S. 149 - M,339,389,87,35,3,3,04/27/2015
3,M207,P.S. 207 (TANDEM M149) - M,,,,M351,  ,HARLEM SUCCESS ACADEMY CHARTER SCHOOL - M,355,271,131,0,3,4,04/27/2015
3,M207,P.S. 207 (TANDEM M149) - M,,,,M811,  ,M811 SPED - M,,,,,,,04/27/2015
3,M208,P.S. 208 (TANDEM M185) - M,425,699,61,M208,  ,P.S. 208 - M,164,296,55,0,4,2,04/27/2015
3,M208,P.S. 208 (TANDEM M185) - M,,,,M226,  ,M226 SPED - M,41,60,68,,,,04/27/2015
3,M208,P.S. 208 (TANDEM M185) - M,,,,M329,  ,HARLEM LINK CHARTER SCHOOL - M,94,143,66,,,,04/27/2015
3,M208,P.S. 208 (TANDEM M185) - M,,,,M386,  ,HARLEM SUCCESS ACADEMY IV - M,126,200,63,,,,04/27/2015
3,M208,P.S. 208 (TANDEM M185) - M,,,,MSFS,  ,FOOD SERVICES - M,,,,,,,04/27/2015
3,M470,LOUIS D. BRANDEIS HS - M,1840,2190,84,M402,  ,THE URBAN ASSEMBLY SCHOOL FOR GREEN CAREERS,395,442,89,,4,0,04/27/2015
3,M470,LOUIS D. BRANDEIS HS - M,,,,M403,  ,THE GLOBAL LEARNING COLLABORATIVE,480,521,92,,2,0,04/27/2015
3,M470,LOUIS D. BRANDEIS HS - M,,,,M404,  ,INNOVATION DIPLOMA PLUS,192,297,65,,5,0,04/27/2015
3,M470,LOUIS D. BRANDEIS HS - M,,,,M417,  ,FRANK MCCOURT HS- M,373,491,76,,5,0,04/27/2015
3,M470,LOUIS D. BRANDEIS HS - M,,,,M523,  ,UPPER WEST SUCCESS ACADEMY CHARTER SCHOOL - M,400,439,91,0,4,3,04/27/2015
3,M470,LOUIS D. BRANDEIS HS - M,,,,M984,  ,LYFE,,,,,,,04/27/2015
3,M470,LOUIS D. BRANDEIS HS - M,,,,MCBO,  ,GRAND STREET/RAPP - M,,,,,,,04/27/2015
3,M470,LOUIS D. BRANDEIS HS - M,,,,MSBH,  ,ST. LUKES HOSPITAL - M,,,,,,,04/27/2015
3,M470,LOUIS D. BRANDEIS HS - M,,,,MSST,  ,SCHOOL SAFETY - M,,,,,,,04/27/2015
3,M470,LOUIS D. BRANDEIS HS - M,,,,MUFT,  ,UFT USE - M,,,,,,,04/27/2015
3,M485,FIORELLO LAGUARDIA HS - M,2730,2099,130,M485,  ,FIORELLO LAGUARDIA HS - M,2730,2099,130,,54,0,04/27/2015
3,M490,"MARTIN LUTHER KING, JR. HS - M ",2580,3249,79,M283,  ,MANHATTAN THEATER LAB - M,129,192,67,,2,0,04/27/2015
3,M490,"MARTIN LUTHER KING, JR. HS - M ",,,,M299,  ,"SCHOOL FOR ARTS, IMAGINATION - M",435,435,100,,2,0,04/27/2015
3,M490,"MARTIN LUTHER KING, JR. HS - M ",,,,M307,  ,URBAN ASSEMBLY MEDIA - M,387,473,82,,2,0,04/27/2015
3,M490,"MARTIN LUTHER KING, JR. HS - M ",,,,M492,  ,HS FOR LAW ADVOCACY & JUSTICE - M,531,652,81,,0,0,04/27/2015
3,M490,"MARTIN LUTHER KING, JR. HS - M ",,,,M494,  ,HS FOR ARTS & TECHNOLOGY - M,588,744,79,,8,0,04/27/2015
3,M490,"MARTIN LUTHER KING, JR. HS - M ",,,,M541,  ,HUNTER SCIENCE HS - M,460,672,68,,7,0,04/27/2015
3,M490,"MARTIN LUTHER KING, JR. HS - M ",,,,M859,  ,P.S. 859 - M,50,81,62,,,,04/27/2015
3,M490,"MARTIN LUTHER KING, JR. HS - M ",,,,MSST,  ,SCHOOL SAFETY/VIRTUAL ENTERPR OTHER - M,,,,,,,04/27/2015
3,M506,EDWARD A. REYNOLDS WEST SIDE HS-M,522,695,75,M505,  ,EDWARD A. REYNOLDS WEST SIDE HS-M,522,695,75,,10,0,04/27/2015
3,M506,EDWARD A. REYNOLDS WEST SIDE HS-M,,,,M984,  ,LYFE,,,,,,,04/27/2015
3,M837,BEACON HS - M,1276,816,156,M479,  ,BEACON HS - M,1276,816,156,,13,0,04/27/2015
3,M841,P.S. 811 (OLD P148/LIVINGS HS) - M,189,183,103,M811,  ,M811 SPED - M,189,183,103,,,,04/27/2015
3,M919,P.S. 163 TRANSPORTABLE - M,120,,,M163,  ,P.S. 163 - M,120,,,,,,04/27/2015
3,M932,SPECIAL MUSIC SCHOOL - M,141,195,72,M859,  ,P.S. 859 - M,141,195,72,0,3,2,04/27/2015
4,M007,P.S. 7 - M,569,734,78,M007,  ,P.S. 7 - M,391,524,75,36,5,3,04/27/2015
4,M007,P.S. 7 - M,,,,M406,  ,GLOBAL TECHNOLOGY PREPARATORY,178,210,85,,1,0,04/27/2015
4,M007,P.S. 7 - M,,,,MADM,  ,DISTRICT OFFICE #5 - M,,,,,,,04/27/2015
4,M007,P.S. 7 - M,,,,MCBO,  ,EAST HARLEM COUNCIL - M,,,,,,,04/27/2015
4,M013,I.S. 13 - M,1123,1238,91,M013,  ,I.S. 13 - M,107,163,66,,0,0,04/27/2015
4,M013,I.S. 13 - M,,,,M168,  ,EAST HARLEM SCHOLARS ACADEMY CHARTER SCHOOL II - M,109,100,109,0,0,1,04/27/2015
4,M013,I.S. 13 - M,,,,M497,  ,P.S. 497 - M,203,194,105,18,2,2,04/27/2015
4,M013,I.S. 13 - M,,,,M518,  ,EAST HARLEM SCHOLARS ACADEMY CHARTER SCHOOL I - M,225,180,125,0,1,2,04/27/2015
4,M013,I.S. 13 - M,,,,M555,  ,CENTRAL PARK EAST HS - M,479,601,80,,5,0,04/27/2015
4,M045,I.S. 45 - M,1003,1312,76,M335,  ,VILLAGE ACADEMY CHARTER SCL - M,692,801,86,0,3,3,04/27/2015
4,M045,I.S. 45 - M,,,,M409,  ,COAL. SCHOOL FOR SOCIAL CHANGE - M,311,511,61,,8,0,04/27/2015
4,M050,P.S. 50 (UDC & ECF) - M,436,642,68,M050,  ,P.S. 50 - M,304,471,65,0,3,3,04/27/2015
4,M050,P.S. 50 (UDC & ECF) - M,,,,M337,  ,NY CENTER FOR AUTISM CHARTER - M,32,64,50,,,,04/27/2015
4,M050,P.S. 50 (UDC & ECF) - M,,,,M382,  ,DREAM CHARTER SCHOOL - M,100,107,93,,,,04/27/2015
4,M050,P.S. 50 (UDC & ECF) - M,,,,MCBO,  ,CHILDRENS AID - M,,,,,,,04/27/2015
4,M057,P.S. 57 - M,843,902,93,M057,  ,P.S. 57 - M,843,902,93,36,3,4,04/27/2015
4,M072,P.S. 72 - M,499,696,72,M072,  ,P.S. 72 - M,499,696,72,54,5,3,04/27/2015
4,M083,P.S. 83 - M,836,660,127,M083,  ,P.S. 83 - M,460,309,149,18,0,3,04/27/2015
4,M083,P.S. 83 - M,,,,M182,  ,P.S. 182 - M,376,351,107,0,0,3,04/27/2015
4,M096,P.S. 96 - M,506,738,69,M096,  ,P.S. 96 - M,506,738,69,36,6,3,04/27/2015
4,M099,I.S. 99 - M,955,1345,71,M224,  ,I.S. 224 - M,188,308,61,,5,0,04/27/2015
4,M099,I.S. 99 - M,,,,M385,  ,HARLEM SUCCESS ACADEMY III - M,88,125,70,,,,04/27/2015
4,M099,I.S. 99 - M,,,,M433,  ,RENNAISSANCE CHARTER HS - M,436,536,81,,1,0,04/27/2015
4,M099,I.S. 99 - M,,,,M635,  ,ENVIRONMENTAL SCI SEC. SCL - M,17,129,13,,2,0,04/27/2015
4,M099,I.S. 99 - M,,,,M708,  ,HARLEM DAY CHARTER SCHOOL - M,226,247,91,,2,0,04/27/2015
4,M099,I.S. 99 - M,,,,MCBO,  ,COMMUNITY BASED ORGANIZATION - M,,,,,,,04/27/2015
4,M101,P.S. 101 - M,956,819,117,M375,  ,PS/IS 375 - M,331,262,126,36,2,3,04/27/2015
4,M101,P.S. 101 - M,,,,M385,  ,HARLEM SUCCESS ACADEMY III - M,579,491,118,0,4,3,04/27/2015
4,M101,P.S. 101 - M,,,,M811,  ,M811 SPED - M,46,66,70,,,,04/27/2015
4,M101,P.S. 101 - M,,,,MCBO,  ,ICE HOCKEY IN HARLEM - M,,,,,,,04/27/2015
5,M125,P.S. 125 - M,,,,MSFS,  ,FOOD SERVICES - M,,,,,,,04/27/2015
4,M102,P.S. 102 - M,347,440,79,M102,  ,P.S. 102 - M,317,401,79,36,2,3,04/27/2015
4,M102,P.S. 102 - M,,,,M169,  ,M169 SPED - M,30,39,77,,,,04/27/2015
4,M102,P.S. 102 - M,,,,MCBO,  ,EDUCATION THROUGH MUSIC - M,,,,,,,04/27/2015
4,M107,THE HERITAGE SCHOOL - M,351,257,137,M680,  ,THE HERITAGE SCHOOL - M,351,257,137,,2,0,04/27/2015
4,M108,P.S. 108 - M,676,778,87,M108,  ,P.S. 108 - M,676,778,87,18,6,3,04/27/2015
4,M112,P.S. 112 (TANDEM M206) - M,361,494,73,M112,  ,P.S. 112 - M,361,494,73,36,4,3,04/27/2015
4,M112,P.S. 112 (TANDEM M206) - M,,,,MSBH,  ,BORINKEN HEALTH CENTER - M,,,,,,,04/27/2015
4,M117,J.H.S. 117 - M,1169,1407,83,M012,  ,I.S. 12 - M,533,464,115,0,4,3,04/27/2015
4,M117,J.H.S. 117 - M,,,,M138,* ,M138 SPED - M,59,60,98,,,,04/27/2015
4,M117,J.H.S. 117 - M,,,,M372,  ,I.S. 372 - M,424,660,64,,4,0,04/27/2015
4,M117,J.H.S. 117 - M,,,,M381,  ,GLOBAL NEIGHBORHOOD - M,153,223,69,,4,0,04/27/2015
4,M117,J.H.S. 117 - M,,,,MSBH,  ,MT. SINAI CLINIC - M,,,,,,,04/27/2015
4,M121,P.S. 38 (OLD M121) - M,526,440,120,M038,  ,P.S. 38 - M,283,267,106,36,1,3,04/27/2015
4,M121,P.S. 38 (OLD M121) - M,,,,M382,  ,DREAM CHARTER SCHOOL - M,243,173,140,0,1,3,04/27/2015
4,M121,P.S. 38 (OLD M121) - M,,,,MSBH,  ,MT. SINAI - M,,,,,,,04/27/2015
4,M146,P.S. 146 - M,438,729,60,M146,  ,P.S. 146 - M,420,705,60,18,8,3,04/27/2015
4,M146,P.S. 146 - M,,,,M169,  ,M169 SPED - M,18,24,75,,,,04/27/2015
4,M146,P.S. 146 - M,,,,MCBO,  ,INTERN. CTR FOR DISABL - M,,,,,,,04/27/2015
4,M155,P.S. 155 - M,527,693,76,M155,  ,P.S. 155 - M,367,350,105,30,1,3,04/27/2015
4,M155,P.S. 155 - M,,,,M377,  ,I.S. 377 - M,160,343,47,,3,0,04/27/2015
4,M171,P.S. 171 - M,992,972,102,M171,  ,P.S. 171 - M,731,751,97,35,5,3,04/27/2015
4,M171,P.S. 171 - M,,,,M964,  ,P.S. 964 - M,261,221,118,18,2,3,04/27/2015
4,M206,P.S. 206 (TANDEM M112) - M,650,687,95,M037,  ,P.S. 37 - M,208,230,90,0,2,2,04/27/2015
4,M206,P.S. 206 (TANDEM M112) - M,,,,M206,  ,P.S. 206 - M,442,457,97,0,4,3,04/27/2015
4,M435,MANHTN CT FOR MATH & SCI. HS - M  ,1923,1905,101,M169,# ,M169 SPED - M,11,0,0,,,,04/27/2015
4,M435,MANHTN CT FOR MATH & SCI. HS - M  ,,,,M435,  ,MANHTN CT FOR MATH & SCI. HS - M,1588,1395,114,,21,0,04/27/2015
4,M435,MANHTN CT FOR MATH & SCI. HS - M  ,,,,M825,  ,I.S. 825 - M,324,510,64,,4,0,04/27/2015
4,M495,PARK EAST HS - M,409,329,124,M495,  ,PARK EAST HS - M,409,329,124,,2,0,04/27/2015
4,M895,YOUNG WOMEN'S LEADERSHIP HS - M,464,532,87,M610,  ,YOUNG WOMEN'S LEADERSHIP HS - M,464,532,87,,5,0,04/27/2015
5,M010,I.S. 10 (TANDEM M200) - M,1489,1680,89,M499,  ,FREDERICK DOUGLAS ACADEMY - M,1489,1680,89,,18,0,04/27/2015
5,M010,I.S. 10 (TANDEM M200) - M,,,,MSFS,  ,FOOD SERVICES - M,,,,,,,04/27/2015
5,M030,P.S. 30 - M,1180,1156,102,M030,  ,P.S. 30 - M,295,449,66,36,4,3,04/27/2015
5,M030,P.S. 30 - M,,,,M138,* ,M138 SPED - M,137,126,109,,,,04/27/2015
5,M030,P.S. 30 - M,,,,M384,  ,HARLEM SUCCESS ACADEMY II - M,748,581,129,0,4,3,04/27/2015
5,M036,P.S. 36 - M,528,786,67,M036,  ,P.S. 36 - M,528,786,67,90,4,3,04/27/2015
5,M043,I.S. 172 (OLD 43) - M,931,1514,61,M286,  ,I.S. 286 - M,172,333,52,,0,0,04/27/2015
5,M043,I.S. 172 (OLD 43) - M,,,,M367,  ,I.S. 367 - M,309,408,76,,1,0,04/27/2015
5,M043,I.S. 172 (OLD 43) - M,,,,M369,  ,I.S. 369 - M,354,451,78,,4,0,04/27/2015
5,M043,I.S. 172 (OLD 43) - M,,,,M410,  ,THE URBAN ASSEMBLY INSTITUTE FOR NEW TECHNOLOGIES,96,322,30,,1,0,04/27/2015
5,M046,P.S. 46 - M,789,851,93,M046,  ,P.S. 46 - M,789,851,93,54,4,4,04/27/2015
5,M079,P.S. 79 (MULT. HANDICAP) - M,251,312,80,M079,  ,M079 SPED - M,251,312,80,,,,04/27/2015
5,M092,P.S. 92 - M,931,865,108,M092,  ,P.S. 92 - M,262,274,96,18,4,3,04/27/2015
5,M092,P.S. 92 - M,,,,M350,  ,DEMOCRACY PREP CHARTER - M,371,339,109,,2,0,04/27/2015
5,M092,P.S. 92 - M,,,,M388,  ,ST. HOPE ACADEMY CHARTER - M,298,252,118,0,1,3,04/27/2015
5,M123,P.S. 123 - M,962,934,103,M123,  ,P.S. 123 - M,602,673,89,54,4,3,04/27/2015
5,M123,P.S. 123 - M,,,,M482,  ,HARLEM SUCCESS ACADEMY CHARTER SCL 5 - M,360,261,138,0,6,3,04/27/2015
5,M125,P.S. 125 - M,1195,1203,99,M125,  ,P.S. 125 - M,193,213,91,36,1,2,04/27/2015
5,M125,P.S. 125 - M,,,,M362,  ,I.S. 362 - M,664,648,102,,5,0,04/27/2015
5,M125,P.S. 125 - M,,,,M726,  ,KIPP-STAR CHARTER SCHOOL - M,338,342,99,,2,0,04/27/2015
5,M125,P.S. 125 - M,,,,MADM,  ,DISTRICT OFFICE #5 - M,,,,,,,04/27/2015
5,M129,P.S. 129 - M,562,776,72,M129,  ,P.S. 129 - M,562,776,72,36,8,3,04/27/2015
5,M133,P.S. 133 - M,251,424,59,M133,  ,P.S. 133 - M,251,424,59,18,1,3,04/27/2015
5,M133,P.S. 133 - M,,,,MADM,  ,OSHA - M,,,,,,,04/27/2015
5,M133,P.S. 133 - M,,,,MCBO,  ,HAR CHIL ZONE/CHILDREN OF WORLD-M,,,,,,,04/27/2015
5,M136,I.S. 136 - M,963,1242,78,M148,  ,EAGLE ACADEMY FOR YOUNG MEN OF HARLEM,67,103,65,,0,0,04/27/2015
5,M136,I.S. 136 - M,,,,M302,  ,I.S. 302 - M,197,307,64,,0,0,04/27/2015
5,M136,I.S. 136 - M,,,,M304,  ,MOTT HALL HS - M,425,380,112,,1,0,04/27/2015
5,M136,I.S. 136 - M,,,,M685,  ,BREAD AND ROSES HS - M,274,452,61,,5,0,04/27/2015
5,M136,I.S. 136 - M,,,,MCBO,  ,COL. PRES./PRINT SHOP - M,,,,,,,04/27/2015
5,M136,I.S. 136 - M,,,,MSST,  ,SCHOOL SAFETY - M,,,,,,,04/27/2015
5,M154,P.S. 154 - M,541,706,77,M065,  ,DEMOCRACY PREP 3,222,262,85,,3,0,04/27/2015
5,M154,P.S. 154 - M,,,,M154,  ,P.S. 154 - M,319,444,72,36,4,3,04/27/2015
5,M154,P.S. 154 - M,,,,MCBO,  ,HARLEM CHILDRENS ZONE - M,,,,,,,04/27/2015
5,M154,P.S. 154 - M,,,,MUFT,  ,UFT USE - M,,,,,,,04/27/2015
5,M161,P.S. 161 - M,913,887,103,M161,  ,P.S. 161 - M,913,887,103,0,5,4,04/27/2015
5,M175,P.S. 175 - M,453,736,62,M175,  ,P.S. 175 - M,377,391,96,18,3,3,04/27/2015
5,M175,P.S. 175 - M,,,,M482,  ,HARLEM SUCCESS ACADEMY CHARTER SCL 5 - M,76,345,22,,,,04/27/2015
5,M194,P.S. 194 - M,495,589,84,M194,  ,P.S. 194 - M,212,281,75,15,3,2,04/27/2015
5,M194,P.S. 194 - M,,,,M709,  ,HARLEM VILLAGE ACADEMY CHARTER-M,283,308,92,0,1,3,04/27/2015
5,M195,TERENCE D. TOLBERT EDUCATION COMPLEX - M,1311,1554,84,M336,  ,KIPP INFINITY CHARTER SCHOOL - M,1002,1160,86,34,7,4,04/27/2015
5,M195,TERENCE D. TOLBERT EDUCATION COMPLEX - M,,,,M514,  ,NEW DESIGN MIDDLE SCHOOL - M,309,394,78,,2,0,04/27/2015
5,M197,P.S. 197 - M,658,709,93,M197,  ,P.S. 197 - M,303,397,76,29,2,3,04/27/2015
5,M197,P.S. 197 - M,,,,M350,  ,DEMOCRACY PREP CHARTER - M,355,312,114,,,,04/27/2015
5,M200,P.S. 200 (TANDEM M010) - M,501,739,68,M200,  ,P.S. 200 - M,501,739,68,36,5,3,04/27/2015
5,M223,I.S. 223 (MOTT HALL) - M,283,329,86,M223,  ,I.S. 223 - M,283,329,86,,4,0,04/27/2015
5,M371,P.S. 318 - M,220,189,116,M318,  ,P.S. 318 - M,220,189,116,0,1,2,04/27/2015
5,M501,ARTHUR SCHOMBURG HS (IS 201) - M,1041,1200,87,M157,  ,THE URBAN ASSEMBLY SCHOOL FOR GLOBAL COMMERCE - M,82,100,82,,1,0,04/27/2015
5,M501,ARTHUR SCHOMBURG HS (IS 201) - M,,,,M341,  ,PROMISE ACADEMY II - M,664,549,121,0,6,3,04/27/2015
5,M501,ARTHUR SCHOMBURG HS (IS 201) - M,,,,M469,  ,CHOIR ACAD OF HARLEM - M,179,367,49,,8,0,04/27/2015
5,M501,ARTHUR SCHOMBURG HS (IS 201) - M,,,,M481,  ,DEMOCRACY PREP HARLEM CHARTER SCHL - M,116,86,135,,0,0,04/27/2015
5,M501,ARTHUR SCHOMBURG HS (IS 201) - M,,,,M993,  ,ALTERNATIVE LEARNING CENTER - M,0,98,0,,0,0,04/27/2015
5,M501,ARTHUR SCHOMBURG HS (IS 201) - M,,,,MADM,  ,REGION 10 SUSPENSION SITE - M,,,,,,,04/27/2015
5,M846,P.S. 46 MINISCHOOL - M,54,73,74,M046,  ,P.S. 46 - M,54,73,74,,,,04/27/2015
5,M911,HARLEM RENAISSANCE HS (OLD M24)-M,274,398,69,M285,  ,HARLEM RENAISSANCE HS - M,232,341,68,,3,0,04/27/2015
5,M911,HARLEM RENAISSANCE HS (OLD M24)-M,,,,M984,  ,LYFE,,,,,,,04/27/2015
5,M911,HARLEM RENAISSANCE HS (OLD M24)-M,,,,Q950,  ,PATHWAYS TO GRADUATION - Q,42,57,74,,,,04/27/2015
5,M916,TEACHERS COLLEGE COMMUNITY SCHOOL - M,167,213,78,M517,  ,TEACHER'S COLLEGE COMMUNITY SCHOOL- M,167,213,78,28,1,2,04/27/2015
